,end_year,end_month,days_until_end,end_in_past,start_year,start_month,days_since_start,start_in_future,num_skills,contains_python,contains_java,contains_excel,contains_sql,contains_leadership,contains_data,num_positions,contains_manager,contains_developer,contains_analyst,contains_engineer,contains_consultant,contains_executive,num_locations,contains_remote,contains_usa,contains_india,contains_bangladesh,contains_uk,contains_canada,responsibilities_word_count,responsibilities_sentence_count,responsibilities_contains_manage,responsibilities_contains_develop,responsibilities_contains_coordinate,responsibilities_contains_lead,responsibilities_contains_analyze,responsibilities_contains_design,num_activity_types,contains_sports,contains_volunteering,contains_arts,contains_music,contains_debate,contains_coding,num_organizations,contains_university,contains_club,contains_society,contains_association,contains_foundation,num_unique_links,is_invalid_link,num_roles,is_manager,is_developer,is_engineer,is_analyst,is_designer,is_consultant,num_languages,knows_english,knows_spanish,knows_french,knows_german,knows_hindi,knows_mandarin,num_proficiencies,is_fluent,is_native,is_proficient,is_advanced,is_bilingual,num_certification_providers,is_coursera,is_linkedin_learning,is_udemy,is_google,is_microsoft,is_aws,num_common_providers,num_other_providers,num_certification_skills,has_skill_python,has_skill_java,has_skill_excel,has_skill_sql,has_skill_data,has_skill_management,num_links,has_invalid_links,issue_year,issue_month,days_since_issue,expiry_year,expiry_month,days_until_expiry,is_expired,is_trainee,is_executive,is_administrator,education_level,is_bachelor,is_master,is_phd,is_diploma,is_honors,is_computer_science,is_engineering,is_mechanical_engineering,is_civil_engineering,min_experience,max_experience,is_less_than_2_years,is_between_2_and_5_years,is_more_than_5_years,min_age,max_age,is_age_specified,num_responsibilities,contains_machine_learning,contains_data_analysis,contains_troubleshooting,contains_quality,num_skills_required,contains_communication,contains_marketing,matched_score
46,2015.0,8.0,-3436,1,2014.0,4.0,3923,0,18,0,0,0,0,0,0,4,1,0,0,0,0,0,8,0,0,0,0,0,0,23,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,,,-1,,,-1,1,0,0,0,2,1,0,0,0,0,0,0,0,0,5,8.0,0,1,0,,,False,9,0,0,0,1,6,0,0,0.7166666666666667
47,,,-1,1,2012.0,1.0,4744,0,9,0,0,0,0,0,0,3,0,0,0,1,0,0,5,1,0,0,0,0,0,19,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,,,-1,,,-1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,5,,0,1,0,,,False,11,0,0,0,0,4,0,0,0.65
48,2016.0,3.0,-3223,1,2003.0,1.0,8031,0,12,0,0,0,0,0,0,4,0,0,0,0,0,0,8,0,0,0,0,0,0,43,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,,,-1,,,-1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,5,,0,1,0,,,False,19,1,1,0,0,0,0,0,0.5333333333333333
49,2020.0,12.0,-1487,1,2019.0,4.0,2097,0,4,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,20,1,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,,,-1,,,-1,1,0,0,0,2,1,0,0,0,0,1,1,0,0,2,,0,1,0,25.0,32.0,True,12,0,0,0,0,6,0,0,0.65
50,2018.0,9.0,-2309,1,2017.0,4.0,2827,0,0,0,1,0,0,0,0,2,0,0,0,1,0,0,3,0,0,0,0,0,0,23,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,,,-1,,,-1,1,0,0,0,2,1,0,0,0,1,0,0,0,0,3,,0,1,0,,,False,9,0,0,0,0,8,0,0,0.6
51,2024.0,12.0,0,0,2011.0,2.0,5078,0,18,0,0,0,0,0,0,3,0,0,0,0,0,0,6,0,0,0,0,0,0,36,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,,,-1,,,-1,1,0,0,0,2,1,0,0,0,1,0,0,0,0,5,,0,1,0,,,False,18,0,0,0,0,3,0,0,0.7833333333333333
52,2016.0,1.0,-3283,1,1980.0,2.0,16401,0,25,0,0,0,0,0,0,4,1,0,0,1,0,0,8,0,0,0,0,0,0,15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,,,-1,,,-1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,,1,0,0,,,False,14,0,0,1,0,0,0,0,0.483333333
53,2015.0,9.0,-3405,1,2006.0,9.0,6692,0,8,0,0,0,0,0,0,6,1,0,0,0,0,0,12,0,0,0,0,0,0,30,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,,,-1,,,-1,1,0,0,0,2,1,0,0,0,0,1,0,0,0,4,,0,1,0,,,False,15,0,0,0,1,8,0,0,0.85
54,,,-1,1,2021.0,1.0,1456,0,3,0,1,0,0,0,0,2,0,1,0,0,0,0,2,0,0,0,0,0,0,23,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,,,-1,,,-1,1,0,0,0,2,1,0,0,0,1,0,0,0,0,3,,0,1,0,,,False,9,0,0,0,0,8,0,0,0.716666667
55,,,-1,1,2018.0,6.0,2401,0,16,0,1,0,0,0,0,3,0,0,0,0,0,0,5,1,0,0,0,0,0,20,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,,,-1,,,-1,1,0,0,0,2,1,0,0,0,0,1,1,0,0,2,,0,1,0,25.0,32.0,True,12,0,0,0,0,6,0,0,0.75
56,2024.0,12.0,0,0,2021.0,1.0,1456,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,9,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,,,-1,,,-1,1,0,1,0,2,1,0,0,0,1,0,0,0,0,1,3.0,1,0,0,22.0,30.0,True,4,0,0,0,1,2,0,0,0.48
57,,,-1,1,2019.0,10.0,1914,0,3,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,30,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,,,-1,,,-1,1,0,0,0,2,1,0,0,0,0,1,0,0,0,4,,0,1,0,,,False,15,0,0,0,1,8,0,0,0.783333333
58,2014.0,11.0,-3709,1,1999.0,1.0,9492,0,18,0,0,0,0,0,0,4,1,0,0,0,0,0,8,0,0,0,0,0,0,17,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,,,-1,,,-1,1,0,1,0,3,0,1,0,0,0,0,0,0,0,3,,0,1,0,,,False,5,0,0,0,0,6,0,0,0.85
59,2014.0,5.0,-3893,1,2001.0,7.0,8580,0,46,0,0,0,0,0,0,6,0,0,1,1,0,0,12,0,0,0,0,0,0,23,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,,,-1,,,-1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,3.0,1,0,0,,,False,7,0,0,0,0,1,0,0,0.85
60,,,-1,1,2020.0,2.0,1791,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,23,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,,,-1,,,-1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,3.0,1,0,0,,,False,7,0,0,0,0,1,0,0,0.65
61,,,-1,1,2019.0,4.0,2097,0,2,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,20,1,0,1,0,0,0,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,,,-1,,,-1,1,0,0,0,2,1,0,0,0,0,1,1,0,0,2,,0,1,0,25.0,32.0,True,12,0,0,0,0,6,0,0,0.693333333
62,,,-1,1,2018.0,1.0,2552,0,6,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,20,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,,,-1,,,-1,1,0,1,0,3,0,1,0,0,0,0,0,0,0,2,4.0,0,1,0,,,False,7,0,0,0,0,2,0,0,0.65
63,2016.0,7.0,-3101,1,1990.0,1.0,12779,0,8,1,0,0,0,0,0,4,0,0,0,1,0,0,8,0,0,0,0,0,0,20,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,,,-1,,,-1,1,0,0,0,3,1,1,0,0,0,1,1,0,0,0,,1,0,0,,,False,11,1,1,0,0,5,0,0,0.76
64,2020.0,10.0,-1548,1,2020.0,4.0,1731,0,2,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,28,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,,,-1,,,-1,1,0,0,0,2,1,0,0,1,1,0,0,0,0,3,,0,1,0,25.0,35.0,True,9,0,0,1,0,7,0,0,0.736666667
65,2015.0,1.0,-3648,1,1993.0,1.0,11683,0,12,0,0,0,0,0,0,3,1,0,0,1,0,0,6,0,0,0,0,0,0,30,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,,,-1,,,-1,1,0,0,0,2,1,0,0,0,0,1,0,0,0,4,,0,1,0,,,False,15,0,0,0,1,8,0,0,0.783333333
66,2021.0,5.0,-1336,1,2015.0,4.0,3558,0,6,0,0,0,0,0,0,2,0,0,0,0,0,0,4,0,0,0,0,0,0,24,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,,,-1,,,-1,1,0,0,0,2,1,0,0,0,0,0,0,0,0,5,10.0,0,1,0,30.0,40.0,True,13,0,1,0,0,4,0,0,0.65
67,2024.0,12.0,0,0,2002.0,5.0,8276,0,36,0,0,0,0,0,0,4,1,0,0,0,1,0,8,0,0,0,0,0,0,15,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,,,-1,,,-1,1,0,0,0,2,1,0,0,0,0,0,1,1,0,5,,0,1,0,,,False,8,0,0,0,0,2,0,0,0.34
68,2024.0,12.0,0,0,2020.0,8.0,1609,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,23,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,,,-1,,,-1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,3.0,1,0,0,,,False,7,0,0,0,0,1,0,0,0.623333333
69,,,-1,1,,,-1,1,5,0,0,0,0,0,0,2,0,0,0,1,0,0,2,0,0,0,0,0,0,19,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,,,-1,,,-1,1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,,1,0,0,20.0,35.0,True,8,0,0,0,0,0,0,0,0.85
70,2024.0,12.0,0,0,2019.0,5.0,2067,0,5,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,18,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,,,-1,,,-1,1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,,1,0,0,18.0,30.0,True,10,0,0,0,0,1,0,0,0.656666667
71,2024.0,12.0,0,0,2019.0,11.0,1883,0,4,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,18,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,,,-1,,,-1,1,0,1,0,2,1,0,0,0,0,1,1,0,0,3,5.0,0,1,0,,,False,8,0,0,1,0,0,0,0,0.693333333
72,,,-1,1,2019.0,4.0,2097,0,5,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,38,2,1,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,,,-1,,,-1,1,0,0,0,2,1,0,0,0,1,0,0,0,0,3,7.0,0,1,0,,,False,11,0,0,0,0,0,0,0,0.85
73,2024.0,12.0,0,0,2020.0,8.0,1609,0,4,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,18,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,,,-1,,,-1,1,0,1,0,2,1,0,0,0,0,1,1,0,0,3,5.0,0,1,0,,,False,8,0,0,1,0,0,0,0,0.826666667
74,2024.0,12.0,0,0,1998.0,8.0,9645,0,13,0,0,0,0,0,0,3,0,0,0,1,0,0,6,0,0,0,0,0,0,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,,,-1,,,-1,1,0,1,0,2,1,0,0,0,1,0,0,0,0,1,3.0,1,0,0,22.0,30.0,True,4,0,0,0,1,2,0,0,0.57
75,2014.0,10.0,-3740,1,1995.0,4.0,10863,0,15,0,0,0,0,0,0,3,0,0,0,1,0,0,6,0,0,0,0,0,0,43,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,,,-1,,,-1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,5,,0,1,0,,,False,19,1,1,0,0,0,0,0,0.85
76,2019.0,8.0,-1975,1,2019.0,5.0,2067,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,43,1,0,1,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,,,-1,,,-1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,5,,0,1,0,,,False,19,1,1,0,0,0,0,0,0.826666667
77,2018.0,5.0,-2432,1,1999.0,10.0,9219,0,21,0,1,0,0,0,0,10,0,0,0,1,1,0,10,0,0,0,0,0,0,20,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,,,-1,,,-1,1,0,0,0,2,1,0,0,0,0,1,1,0,0,2,,0,1,0,25.0,32.0,True,12,0,0,0,0,6,0,0,0.76
78,2020.0,9.0,-1578,1,2019.0,7.0,2006,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,16,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,-1,,,-1,1,1,0,0,2,1,0,0,0,0,0,1,1,0,0,,1,0,0,,,False,8,0,0,1,0,4,0,0,0.683333333
79,,,-1,1,2020.0,8.0,1609,0,3,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,36,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,,,-1,,,-1,1,0,0,0,2,1,0,0,0,1,0,0,0,0,5,,0,1,0,,,False,18,0,0,0,0,3,0,0,0.75
80,2015.0,8.0,-3436,1,2000.0,9.0,8883,0,8,0,0,0,0,0,0,6,0,0,0,0,0,0,11,0,0,1,0,0,0,36,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,,,-1,,,-1,1,0,0,0,2,1,0,0,0,1,0,0,0,0,5,,0,1,0,,,False,18,0,0,0,0,3,0,0,0.85
81,,,-1,1,,,-1,1,2,0,1,0,0,0,0,2,0,0,0,1,0,0,4,0,0,0,0,0,0,20,1,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,,,-1,,,-1,1,0,0,0,2,1,0,0,0,0,1,1,0,0,2,,0,1,0,25.0,32.0,True,12,0,0,0,0,6,0,0,0.716666667
82,2017.0,6.0,-2766,1,2010.0,6.0,5323,0,12,0,0,0,0,0,0,4,0,0,0,1,0,0,8,0,0,0,0,0,0,17,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,,,-1,,,-1,1,0,1,0,3,0,1,0,0,0,0,0,0,0,3,,0,1,0,,,False,5,0,0,0,0,6,0,0,0.85
83,2020.0,1.0,-1822,1,2019.0,8.0,1975,0,4,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,23,1,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,,,-1,,,-1,1,0,0,0,2,1,0,0,0,0,0,0,0,0,5,8.0,0,1,0,,,False,9,0,0,0,1,6,0,0,0.65
84,2014.0,10.0,-3740,1,2010.0,7.0,5293,0,21,0,0,0,0,0,0,4,0,0,0,0,0,0,7,0,0,0,0,0,0,19,1,0,1,0,0,0,1,2,0,0,0,0,0,0,2,0,0,0,0,1,0,0,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,,,-1,,,-1,1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,,1,0,0,20.0,35.0,True,8,0,0,0,0,0,0,0,0.2266666666666666
85,,,-1,1,2018.0,1.0,2552,0,11,0,1,0,0,0,0,3,0,0,0,0,0,0,6,0,0,0,0,0,0,20,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,,,-1,,,-1,1,0,0,0,2,1,0,0,0,0,1,1,0,0,2,,0,1,0,25.0,32.0,True,12,0,0,0,0,6,0,0,0.55
86,2014.0,5.0,-3893,1,1992.0,2.0,12018,0,5,0,0,0,0,0,0,5,1,0,0,0,0,0,10,0,0,0,0,0,0,19,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,,,-1,,,-1,1,0,0,0,3,0,1,0,0,0,0,0,0,0,15,,0,0,1,,,False,6,0,0,0,0,3,0,0,0.75
87,2020.0,4.0,-1731,1,2018.0,11.0,2248,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,23,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,,,-1,,,-1,1,0,0,0,2,1,0,0,0,1,0,0,0,0,3,,0,1,0,,,False,9,0,0,0,0,8,0,0,0.6
88,,,-1,1,2012.0,1.0,4744,0,12,0,0,0,0,0,0,3,0,0,0,0,0,0,5,1,0,0,0,0,1,23,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,,,-1,,,-1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,3.0,1,0,0,,,False,7,0,0,0,0,1,0,0,0.55
89,,,-1,1,2012.0,1.0,4744,0,9,0,1,0,0,0,0,3,0,0,0,1,0,0,5,1,0,0,0,0,0,23,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,,,-1,,,-1,1,0,0,0,2,1,0,0,0,1,0,0,0,0,3,,0,1,0,,,False,9,0,0,0,0,8,0,0,0.85
90,2009.0,4.0,-5749,1,1989.0,5.0,13024,0,4,0,1,0,0,0,0,4,0,0,0,1,0,0,7,0,0,0,0,0,0,23,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,,,-1,,,-1,1,0,0,0,2,1,0,0,0,1,0,0,0,0,3,,0,1,0,,,False,9,0,0,0,0,8,0,0,0.65
91,2024.0,12.0,0,0,2020.0,8.0,1609,0,4,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,20,1,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,,,-1,,,-1,1,0,0,0,2,1,0,0,0,0,1,1,0,0,2,,0,1,0,25.0,32.0,True,12,0,0,0,0,6,0,0,0.65
92,2020.0,8.0,-1609,1,2019.0,12.0,1853,0,3,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,23,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,,,-1,,,-1,1,0,0,0,2,1,0,0,0,0,0,0,0,0,5,8.0,0,1,0,,,False,9,0,0,0,1,6,0,0,0.683333333
93,2019.0,10.0,-1914,1,2019.0,5.0,2067,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,38,2,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,,,-1,,,-1,1,0,0,0,2,1,0,0,0,1,0,0,0,0,3,7.0,0,1,0,,,False,11,0,0,0,0,0,0,0,0.85
94,,,-1,1,2018.0,9.0,2309,0,3,0,0,0,0,0,0,2,0,0,0,1,0,0,2,0,0,0,0,0,0,38,2,1,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,,,-1,,,-1,1,0,0,0,2,1,0,0,0,1,0,0,0,0,3,7.0,0,1,0,,,False,11,0,0,0,0,0,0,0,0.85
