,processed_end_dates,end_year,end_month,days_until_end,end_in_past,processed_start_dates,start_year,start_month,days_since_start,start_in_future,num_skills,contains_python,contains_java,contains_excel,contains_sql,contains_leadership,contains_data,num_positions,contains_manager,contains_developer,contains_analyst,contains_engineer,contains_consultant,contains_executive,num_locations,contains_remote,contains_usa,contains_india,contains_bangladesh,contains_uk,contains_canada,location_type,responsibilities_word_count,responsibilities_sentence_count,responsibilities_contains_manage,responsibilities_contains_develop,responsibilities_contains_coordinate,responsibilities_contains_lead,responsibilities_contains_analyze,responsibilities_contains_design,num_activity_types,contains_sports,contains_volunteering,contains_arts,contains_music,contains_debate,contains_coding,num_organizations,contains_university,contains_club,contains_society,contains_association,contains_foundation,num_unique_links,is_invalid_link,num_roles,is_manager,is_developer,is_engineer,is_analyst,is_designer,is_consultant,num_languages,knows_english,knows_spanish,knows_french,knows_german,knows_hindi,knows_mandarin,num_proficiencies,is_fluent,is_native,is_proficient,is_advanced,is_bilingual,num_certification_providers,is_coursera,is_linkedin_learning,is_udemy,is_google,is_microsoft,is_aws,common_providers,other_providers,num_common_providers,num_other_providers,num_certification_skills,has_skill_python,has_skill_java,has_skill_excel,has_skill_sql,has_skill_data,has_skill_management,num_links,has_invalid_links,processed_issue_dates,issue_year,issue_month,days_since_issue,processed_expiry_dates,expiry_year,expiry_month,days_until_expiry,is_expired,primary_role,is_trainee,is_executive,is_administrator,degrees_extracted,fields_extracted,education_level,is_bachelor,is_master,is_phd,is_diploma,is_honors,is_computer_science,is_engineering,is_mechanical_engineering,is_civil_engineering,min_experience,max_experience,experience_category,is_less_than_2_years,is_between_2_and_5_years,is_more_than_5_years,min_age,max_age,is_age_specified,num_responsibilities,contains_machine_learning,contains_data_analysis,contains_troubleshooting,contains_quality,num_skills_required,contains_communication,contains_marketing
39,2024-12-27,2024.0,12.0,0,0,1998-01-01,1998.0,1.0,9857,0,16,1,0,0,0,0,0,4,0,0,0,1,0,0,8,0,0,0,0,0,0,international,20,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],['unknown'],0,1,0,0,0,0,0,0,0,0,1,,,,-1,,,,-1,1,engineer,0,0,0,"['bachelor', 'master']","['computer science', 'engineering']",3,1,1,0,0,0,1,1,0,0,0,,<2 years,1,0,0,,,False,11,1,1,0,0,5,0,0
40,,,,-1,1,2007-10-01,2007.0,10.0,6297,0,20,0,0,0,0,0,0,3,0,0,0,1,0,0,6,0,0,0,0,0,0,international,16,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],['unknown'],0,1,0,0,0,0,0,0,0,0,1,,,,-1,,,,-1,1,trainee,1,0,0,['bachelor'],"['engineering', 'mechanical engineering']",2,1,0,0,0,0,0,1,1,0,0,,<2 years,1,0,0,,,False,8,0,0,1,0,4,0,0
41,,,,-1,1,2019-12-01,2019.0,12.0,1853,0,7,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,international,18,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],['unknown'],0,1,0,0,0,0,0,0,0,0,1,,,,-1,,,,-1,1,executive,0,1,0,['bachelor'],"['computer science', 'engineering']",2,1,0,0,0,0,1,1,0,0,3,5.0,2-5 years,0,1,0,,,False,8,0,0,1,0,0,0,0
42,2016-05-01,2016.0,5.0,-3162,1,2000-04-01,2000.0,4.0,9036,0,11,0,0,0,0,0,0,4,1,0,0,1,0,0,6,0,0,0,0,0,0,international,19,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],['unknown'],0,1,0,0,0,0,0,0,0,0,1,,,,-1,,,,-1,1,other,0,0,0,['master'],[],3,0,1,0,0,0,0,0,0,0,15,,>5 years,0,0,1,,,False,6,0,0,0,0,3,0,0
43,,,,-1,1,2011-01-01,2011.0,1.0,5109,0,4,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,international,38,2,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],['unknown'],0,1,0,0,0,0,0,0,0,0,1,,,,-1,,,,-1,1,developer,0,0,0,"['bachelor', 'honors']",[],2,1,0,0,0,1,0,0,0,0,3,7.0,2-5 years,0,1,0,,,False,11,0,0,0,0,0,0,0
44,2017-08-01,2017.0,8.0,-2705,1,2013-06-01,2013.0,6.0,4227,0,11,0,0,0,0,0,0,2,0,0,0,1,0,0,4,0,0,0,0,0,0,international,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],['unknown'],0,1,0,0,0,0,0,0,0,0,1,,,,-1,,,,-1,1,engineer,0,0,0,"['bachelor', 'diploma']","['engineering', 'mechanical engineering']",2,1,0,0,1,0,0,1,1,0,2,5.0,2-5 years,0,1,0,25.0,40.0,True,4,0,0,1,0,2,0,0
45,2017-07-01,2017.0,7.0,-2736,1,2015-08-01,2015.0,8.0,3436,0,15,0,0,0,0,0,0,3,0,0,0,1,0,0,6,0,0,0,0,0,0,international,23,1,0,1,0,0,0,1,2,0,1,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,[],"['data science fundamentals', 'oracle', 'scrum fundamentals']",0,3,0,0,0,0,0,0,0,0,1,,,,-1,,,,-1,1,engineer,0,0,0,['bachelor'],[],2,1,0,0,0,0,0,0,0,0,5,8.0,2-5 years,0,1,0,,,False,9,0,0,0,1,6,0,0
46,2015-08-01,2015.0,8.0,-3436,1,2014-04-01,2014.0,4.0,3923,0,18,0,0,0,0,0,0,4,1,0,0,0,0,0,8,0,0,0,0,0,0,international,23,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],['unknown'],0,1,0,0,0,0,0,0,0,0,1,,,,-1,,,,-1,1,engineer,0,0,0,['bachelor'],[],2,1,0,0,0,0,0,0,0,0,5,8.0,2-5 years,0,1,0,,,False,9,0,0,0,1,6,0,0
47,,,,-1,1,2012-01-01,2012.0,1.0,4744,0,9,0,0,0,0,0,0,3,0,0,0,1,0,0,5,1,0,0,0,0,0,remote,19,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,['aws'],['csm'],1,1,0,0,0,0,0,0,0,0,1,,,,-1,,,,-1,1,engineer,0,0,0,[],"['engineering', 'civil engineering']",0,0,0,0,0,0,0,1,0,1,5,,2-5 years,0,1,0,,,False,11,0,0,0,0,4,0,0
48,2016-03-01,2016.0,3.0,-3223,1,2003-01-01,2003.0,1.0,8031,0,12,0,0,0,0,0,0,4,0,0,0,0,0,0,8,0,0,0,0,0,0,international,43,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],['unknown'],0,1,0,0,0,0,0,0,0,0,1,,,,-1,,,,-1,1,engineer,0,0,0,[],"['computer science', 'engineering']",0,0,0,0,0,0,1,1,0,0,5,,2-5 years,0,1,0,,,False,19,1,1,0,0,0,0,0
49,2020-12-01,2020.0,12.0,-1487,1,2019-04-01,2019.0,4.0,2097,0,4,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,international,20,1,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],['unknown'],0,1,0,0,0,0,0,0,0,0,1,,,,-1,,,,-1,1,engineer,0,0,0,['bachelor'],"['computer science', 'engineering']",2,1,0,0,0,0,1,1,0,0,2,,2-5 years,0,1,0,25.0,32.0,True,12,0,0,0,0,6,0,0
50,2018-09-01,2018.0,9.0,-2309,1,2017-04-01,2017.0,4.0,2827,0,0,0,1,0,0,0,0,2,0,0,0,1,0,0,3,0,0,0,0,0,0,international,23,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],['unknown'],0,1,0,0,0,0,0,0,0,0,1,,,,-1,,,,-1,1,engineer,0,0,0,"['bachelor', 'honors']",[],2,1,0,0,0,1,0,0,0,0,3,,2-5 years,0,1,0,,,False,9,0,0,0,0,8,0,0
51,2024-12-27,2024.0,12.0,0,0,2011-02-01,2011.0,2.0,5078,0,18,0,0,0,0,0,0,3,0,0,0,0,0,0,6,0,0,0,0,0,0,international,36,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,[],['unknown'],0,1,0,0,0,0,0,0,0,0,1,,,,-1,,,,-1,1,manager,0,0,0,"['bachelor', 'honors']",[],2,1,0,0,0,1,0,0,0,0,5,,2-5 years,0,1,0,,,False,18,0,0,0,0,3,0,0
52,2016-01-01,2016.0,1.0,-3283,1,1980-02-01,1980.0,2.0,16401,0,25,0,0,0,0,0,0,4,1,0,0,1,0,0,8,0,0,0,0,0,0,international,15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],['unknown'],0,1,0,0,0,0,0,0,0,0,1,,,,-1,,,,-1,1,engineer,0,0,0,[],"['computer science', 'engineering']",0,0,0,0,0,0,1,1,0,0,1,,<2 years,1,0,0,,,False,14,0,0,1,0,0,0,0
53,2015-09-01,2015.0,9.0,-3405,1,2006-09-01,2006.0,9.0,6692,0,8,0,0,0,0,0,0,6,1,0,0,0,0,0,12,0,0,0,0,0,0,international,30,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],['unknown'],0,1,0,0,0,0,0,0,0,0,1,,,,-1,,,,-1,1,engineer,0,0,0,['bachelor'],['computer science'],2,1,0,0,0,0,1,0,0,0,4,,2-5 years,0,1,0,,,False,15,0,0,0,1,8,0,0
54,,,,-1,1,2021-01-01,2021.0,1.0,1456,0,3,0,1,0,0,0,0,2,0,1,0,0,0,0,2,0,0,0,0,0,0,international,23,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],['unknown'],0,1,0,0,0,0,0,0,0,0,1,,,,-1,,,,-1,1,engineer,0,0,0,"['bachelor', 'honors']",[],2,1,0,0,0,1,0,0,0,0,3,,2-5 years,0,1,0,,,False,9,0,0,0,0,8,0,0
55,,,,-1,1,2018-06-01,2018.0,6.0,2401,0,16,0,1,0,0,0,0,3,0,0,0,0,0,0,5,1,0,0,0,0,0,remote,20,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],['unknown'],0,1,0,0,0,0,0,0,0,0,1,,,,-1,,,,-1,1,engineer,0,0,0,['bachelor'],"['computer science', 'engineering']",2,1,0,0,0,0,1,1,0,0,2,,2-5 years,0,1,0,25.0,32.0,True,12,0,0,0,0,6,0,0
56,2024-12-27,2024.0,12.0,0,0,2021-01-01,2021.0,1.0,1456,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,international,9,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],['unknown'],0,1,0,0,0,0,0,0,0,0,1,,,,-1,,,,-1,1,executive,0,1,0,"['bachelor', 'honors']",[],2,1,0,0,0,1,0,0,0,0,1,3.0,<2 years,1,0,0,22.0,30.0,True,4,0,0,0,1,2,0,0
57,,,,-1,1,2019-10-01,2019.0,10.0,1914,0,3,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,international,30,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],['unknown'],0,1,0,0,0,0,0,0,0,0,1,,,,-1,,,,-1,1,engineer,0,0,0,['bachelor'],['computer science'],2,1,0,0,0,0,1,0,0,0,4,,2-5 years,0,1,0,,,False,15,0,0,0,1,8,0,0
58,2014-11-01,2014.0,11.0,-3709,1,1999-01-01,1999.0,1.0,9492,0,18,0,0,0,0,0,0,4,1,0,0,0,0,0,8,0,0,0,0,0,0,international,17,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],['unknown'],0,1,0,0,0,0,0,0,0,0,1,,,,-1,,,,-1,1,executive,0,1,0,['master'],[],3,0,1,0,0,0,0,0,0,0,3,,2-5 years,0,1,0,,,False,5,0,0,0,0,6,0,0
59,2014-05-01,2014.0,5.0,-3893,1,2001-07-01,2001.0,7.0,8580,0,46,0,0,0,0,0,0,6,0,0,1,1,0,0,12,0,0,0,0,0,0,international,23,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],['unknown'],0,1,0,0,0,0,0,0,0,0,1,,,,-1,,,,-1,1,executive,0,1,0,[],[],0,0,0,0,0,0,0,0,0,0,1,3.0,<2 years,1,0,0,,,False,7,0,0,0,0,1,0,0
60,,,,-1,1,2020-02-01,2020.0,2.0,1791,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,international,23,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],['unknown'],0,1,0,0,0,0,0,0,0,0,1,,,,-1,,,,-1,1,executive,0,1,0,[],[],0,0,0,0,0,0,0,0,0,0,1,3.0,<2 years,1,0,0,,,False,7,0,0,0,0,1,0,0
61,,,,-1,1,2019-04-01,2019.0,4.0,2097,0,2,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,international,20,1,0,1,0,0,0,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],['unknown'],0,1,0,0,0,0,0,0,0,0,1,,,,-1,,,,-1,1,engineer,0,0,0,['bachelor'],"['computer science', 'engineering']",2,1,0,0,0,0,1,1,0,0,2,,2-5 years,0,1,0,25.0,32.0,True,12,0,0,0,0,6,0,0
62,,,,-1,1,2018-01-01,2018.0,1.0,2552,0,6,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,international,20,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],['unknown'],0,1,0,0,0,0,0,0,0,0,1,,,,-1,,,,-1,1,executive,0,1,0,['master'],[],3,0,1,0,0,0,0,0,0,0,2,4.0,2-5 years,0,1,0,,,False,7,0,0,0,0,2,0,0
63,2016-07-01,2016.0,7.0,-3101,1,1990-01-01,1990.0,1.0,12779,0,8,1,0,0,0,0,0,4,0,0,0,1,0,0,8,0,0,0,0,0,0,international,20,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],['unknown'],0,1,0,0,0,0,0,0,0,0,1,,,,-1,,,,-1,1,engineer,0,0,0,"['bachelor', 'master']","['computer science', 'engineering']",3,1,1,0,0,0,1,1,0,0,0,,<2 years,1,0,0,,,False,11,1,1,0,0,5,0,0
64,2020-10-01,2020.0,10.0,-1548,1,2020-04-01,2020.0,4.0,1731,0,2,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,international,28,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],['unknown'],0,1,0,0,0,0,0,0,0,0,1,,,,-1,,,,-1,1,engineer,0,0,0,"['bachelor', 'diploma', 'honors']",[],2,1,0,0,1,1,0,0,0,0,3,,2-5 years,0,1,0,25.0,35.0,True,9,0,0,1,0,7,0,0
65,2015-01-01,2015.0,1.0,-3648,1,1993-01-01,1993.0,1.0,11683,0,12,0,0,0,0,0,0,3,1,0,0,1,0,0,6,0,0,0,0,0,0,international,30,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],['unknown'],0,1,0,0,0,0,0,0,0,0,1,,,,-1,,,,-1,1,engineer,0,0,0,['bachelor'],['computer science'],2,1,0,0,0,0,1,0,0,0,4,,2-5 years,0,1,0,,,False,15,0,0,0,1,8,0,0
66,2021-05-01,2021.0,5.0,-1336,1,2015-04-01,2015.0,4.0,3558,0,6,0,0,0,0,0,0,2,0,0,0,0,0,0,4,0,0,0,0,0,0,international,24,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],['unknown'],0,1,0,0,0,0,0,0,0,0,1,,,,-1,,,,-1,1,other,0,0,0,['bachelor'],[],2,1,0,0,0,0,0,0,0,0,5,10.0,2-5 years,0,1,0,30.0,40.0,True,13,0,1,0,0,4,0,0
67,2024-12-27,2024.0,12.0,0,0,2002-05-01,2002.0,5.0,8276,0,36,0,0,0,0,0,0,4,1,0,0,0,1,0,8,0,0,0,0,0,0,international,15,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],['unknown'],0,1,0,0,0,0,0,0,0,0,1,,,,-1,,,,-1,1,designer,0,0,0,['bachelor'],"['engineering', 'mechanical engineering']",2,1,0,0,0,0,0,1,1,0,5,,2-5 years,0,1,0,,,False,8,0,0,0,0,2,0,0
68,2024-12-27,2024.0,12.0,0,0,2020-08-01,2020.0,8.0,1609,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,international,23,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],['unknown'],0,1,0,0,0,0,0,0,0,0,1,,,,-1,,,,-1,1,executive,0,1,0,[],[],0,0,0,0,0,0,0,0,0,0,1,3.0,<2 years,1,0,0,,,False,7,0,0,0,0,1,0,0
69,,,,-1,1,,,,-1,1,5,0,0,0,0,0,0,2,0,0,0,1,0,0,2,0,0,0,0,0,0,international,19,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],['unknown'],0,1,0,0,0,0,0,0,0,0,1,,,,-1,,,,-1,1,engineer,0,0,0,['bachelor'],[],2,1,0,0,0,0,0,0,0,0,0,,<2 years,1,0,0,20.0,35.0,True,8,0,0,0,0,0,0,0
70,2024-12-27,2024.0,12.0,0,0,2019-05-01,2019.0,5.0,2067,0,5,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,international,18,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],['unknown'],0,1,0,0,0,0,0,0,0,0,1,,,,-1,,,,-1,1,other,0,0,0,['bachelor'],[],2,1,0,0,0,0,0,0,0,0,0,,<2 years,1,0,0,18.0,30.0,True,10,0,0,0,0,1,0,0
71,2024-12-27,2024.0,12.0,0,0,2019-11-01,2019.0,11.0,1883,0,4,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,international,18,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],['unknown'],0,1,0,0,0,0,0,0,0,0,1,,,,-1,,,,-1,1,executive,0,1,0,['bachelor'],"['computer science', 'engineering']",2,1,0,0,0,0,1,1,0,0,3,5.0,2-5 years,0,1,0,,,False,8,0,0,1,0,0,0,0
72,,,,-1,1,2019-04-01,2019.0,4.0,2097,0,5,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,international,38,2,1,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],['unknown'],0,1,0,0,0,0,0,0,0,0,1,,,,-1,,,,-1,1,developer,0,0,0,"['bachelor', 'honors']",[],2,1,0,0,0,1,0,0,0,0,3,7.0,2-5 years,0,1,0,,,False,11,0,0,0,0,0,0,0
73,2024-12-27,2024.0,12.0,0,0,2020-08-01,2020.0,8.0,1609,0,4,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,international,18,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],['unknown'],0,1,0,0,0,0,0,0,0,0,1,,,,-1,,,,-1,1,executive,0,1,0,['bachelor'],"['computer science', 'engineering']",2,1,0,0,0,0,1,1,0,0,3,5.0,2-5 years,0,1,0,,,False,8,0,0,1,0,0,0,0
74,2024-12-27,2024.0,12.0,0,0,1998-08-01,1998.0,8.0,9645,0,13,0,0,0,0,0,0,3,0,0,0,1,0,0,6,0,0,0,0,0,0,international,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],['unknown'],0,1,0,0,0,0,0,0,0,0,1,,,,-1,,,,-1,1,executive,0,1,0,"['bachelor', 'honors']",[],2,1,0,0,0,1,0,0,0,0,1,3.0,<2 years,1,0,0,22.0,30.0,True,4,0,0,0,1,2,0,0
75,2014-10-01,2014.0,10.0,-3740,1,1995-04-01,1995.0,4.0,10863,0,15,0,0,0,0,0,0,3,0,0,0,1,0,0,6,0,0,0,0,0,0,international,43,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],['unknown'],0,1,0,0,0,0,0,0,0,0,1,,,,-1,,,,-1,1,engineer,0,0,0,[],"['computer science', 'engineering']",0,0,0,0,0,0,1,1,0,0,5,,2-5 years,0,1,0,,,False,19,1,1,0,0,0,0,0
76,2019-08-01,2019.0,8.0,-1975,1,2019-05-01,2019.0,5.0,2067,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,international,43,1,0,1,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],['unknown'],0,1,0,0,0,0,0,0,0,0,1,,,,-1,,,,-1,1,engineer,0,0,0,[],"['computer science', 'engineering']",0,0,0,0,0,0,1,1,0,0,5,,2-5 years,0,1,0,,,False,19,1,1,0,0,0,0,0
77,2018-05-01,2018.0,5.0,-2432,1,1999-10-01,1999.0,10.0,9219,0,21,0,1,0,0,0,0,10,0,0,0,1,1,0,10,0,0,0,0,0,0,international,20,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],['unknown'],0,1,0,0,0,0,0,0,0,0,1,,,,-1,,,,-1,1,engineer,0,0,0,['bachelor'],"['computer science', 'engineering']",2,1,0,0,0,0,1,1,0,0,2,,2-5 years,0,1,0,25.0,32.0,True,12,0,0,0,0,6,0,0
78,2020-09-01,2020.0,9.0,-1578,1,2019-07-01,2019.0,7.0,2006,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,international,16,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,[],['na'],0,1,0,0,0,0,0,0,0,0,0,,,,-1,,,,-1,1,trainee,1,0,0,['bachelor'],"['engineering', 'mechanical engineering']",2,1,0,0,0,0,0,1,1,0,0,,<2 years,1,0,0,,,False,8,0,0,1,0,4,0,0
79,,,,-1,1,2020-08-01,2020.0,8.0,1609,0,3,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,international,36,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,[],['na'],0,1,0,0,0,0,0,0,0,0,1,,,,-1,,,,-1,1,manager,0,0,0,"['bachelor', 'honors']",[],2,1,0,0,0,1,0,0,0,0,5,,2-5 years,0,1,0,,,False,18,0,0,0,0,3,0,0
80,2015-08-01,2015.0,8.0,-3436,1,2000-09-01,2000.0,9.0,8883,0,8,0,0,0,0,0,0,6,0,0,0,0,0,0,11,0,0,1,0,0,0,domestic,36,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],['unknown'],0,1,0,0,0,0,0,0,0,0,1,,,,-1,,,,-1,1,manager,0,0,0,"['bachelor', 'honors']",[],2,1,0,0,0,1,0,0,0,0,5,,2-5 years,0,1,0,,,False,18,0,0,0,0,3,0,0
